seed,train_mix,eval_mix,regime,epistemic_utility,smoothness_utility,aggregate_scalar_reward,unsupported_certainty_rate,calibrated_abstention_rate,selective_risk,coverage,ece
6,high_suff,high_suff,crs,0.7914666666666665,0.3906,0.6110766666666667,0.03793103448275862,0.9620689655172414,0.04844290657439446,0.578,0.031893274437022646
6,balanced,balanced,scalar,0.7849333333333334,0.2628666666666667,0.5500033333333334,0.050200803212851405,0.9497991967871486,0.1760752688172043,0.496,0.13466271958833131
6,balanced,balanced,crs,0.8523999999999999,0.15413333333333332,0.53818,0.03614457831325301,0.963855421686747,0.04777070063694268,0.4186666666666667,0.03379452603464567
6,ambiguous_heavy,ambiguous_heavy,scalar,0.7912000000000001,0.25106666666666666,0.5481400000000001,0.06206896551724138,0.9379310344827586,0.1394700139470014,0.478,0.08440943403127757
6,ambiguous_heavy,ambiguous_heavy,crs,0.8496,0.15186666666666668,0.5356200000000001,0.04827586206896552,0.9517241379310345,0.03764320785597381,0.4073333333333333,0.02115130554764795
7,standard,standard,scalar,0.7945333333333334,0.31173333333333336,0.5772733333333334,0.03619909502262444,0.9638009049773756,0.15510718789407313,0.5286666666666666,0.12367665976163464
7,standard,standard,crs,0.85,0.207,0.5606500000000001,0.029411764705882353,0.9705882352941176,0.039647577092511016,0.454,0.025156803595408728
7,standard,high_insuff,scalar,0.88,-0.029333333333333333,0.47080000000000005,0.03296703296703297,0.967032967032967,0.1565217391304348,0.30666666666666664,0.12100483174877513
7,standard,high_insuff,crs,0.9173333333333333,-0.09133333333333334,0.4634333333333334,0.026373626373626374,0.9736263736263736,0.03807106598984772,0.26266666666666666,0.03478469390126189
7,standard,high_suff,scalar,0.7242666666666667,0.5415333333333333,0.6420366666666667,0.04391891891891892,0.956081081081081,0.17881438289601556,0.686,0.15409896658924288
7,standard,high_suff,crs,0.8005333333333334,0.39673333333333327,0.6188233333333334,0.037162162162162164,0.9628378378378378,0.05034324942791762,0.5826666666666667,0.03530329931280889
7,standard,balanced,scalar,0.8111999999999999,0.24573333333333336,0.5567400000000001,0.03434343434343434,0.9656565656565657,0.15013774104683195,0.484,0.11663118845543094
7,standard,balanced,crs,0.8641333333333332,0.15126666666666666,0.5433433333333334,0.028282828282828285,0.9717171717171718,0.0368,0.4166666666666667,0.0218521939272476
7,standard,ambiguous_heavy,scalar,0.8022666666666667,0.22886666666666663,0.5442366666666667,0.04391891891891892,0.956081081081081,0.13544668587896252,0.46266666666666667,0.09129246879782796
7,standard,ambiguous_heavy,crs,0.8554666666666667,0.14193333333333333,0.5343766666666666,0.037162162162162164,0.9628378378378378,0.036605657237936774,0.40066666666666667,0.023920915537204865
7,high_insuff,high_insuff,scalar,0.8603999999999999,-0.042533333333333326,0.4540800000000001,0.0297029702970297,0.9702970297029703,0.19282511210762332,0.29733333333333334,0.13413876907185812
7,high_insuff,high_insuff,crs,0.8457333333333332,-0.027866666666666665,0.45261333333333337,0.0407040704070407,0.9592959295929593,0.20607375271149675,0.30733333333333335,0.16158589382574912
7,high_suff,high_suff,scalar,0.7058666666666668,0.5334,0.6282566666666667,0.016025641025641024,0.9839743589743589,0.19863013698630136,0.6813333333333333,0.18018489504901802
7,high_suff,high_suff,crs,0.8001333333333334,0.3875333333333333,0.6144633333333333,0.016025641025641024,0.9839743589743589,0.11513157894736842,0.608,0.05168027854007203
7,balanced,balanced,scalar,0.7892000000000001,0.2174,0.53189,0.024242424242424242,0.9757575757575757,0.1781609195402299,0.464,0.14310491980028364
