epistemic_utility,smoothness_utility,aggregate_scalar_reward,unsupported_certainty_rate,calibrated_abstention_rate,selective_risk,coverage,ece,w_s,seed
0.800888888888889,-0.09411111111111112,0.800888888888889,0.0,0.9922178988326849,0.17553191489361702,0.4177777777777778,0.09515177410271669,0.0,0
0.8011111111111112,-0.11766666666666667,0.8011111111111112,0.0,0.9965753424657534,0.1751412429378531,0.3933333333333333,0.09563248846387078,0.0,1
0.8095555555555557,-0.09877777777777777,0.8095555555555557,0.0,1.0,0.16353887399463807,0.41444444444444445,0.15820286882239226,0.0,2
0.8383333333333334,0.19333333333333333,0.8383333333333334,0.011406844106463879,0.9885931558935361,0.09113300492610837,0.45111111111111113,0.10053197463580013,0.0,3
0.7817777777777779,-0.09722222222222222,0.7817777777777779,0.0,1.0,0.20107238605898123,0.41444444444444445,0.12203899136950846,0.0,4
0.8360000000000001,0.16644444444444442,0.8360000000000001,0.0037174721189591076,0.9962825278810409,0.10327455919395466,0.4411111111111111,0.1212253750073676,0.0,5
0.793,-0.09477777777777778,0.793,0.0,1.0,0.18133333333333335,0.4166666666666667,0.11923639869911581,0.0,6
0.7875555555555557,-0.08555555555555555,0.7875555555555557,0.0,1.0,0.19896640826873385,0.43,0.14382496106551418,0.0,7
0.8196666666666668,-0.10055555555555555,0.8196666666666668,0.0,1.0,0.13783783783783785,0.4111111111111111,0.08631783650983561,0.0,8
0.8084444444444446,-0.08355555555555556,0.8084444444444446,0.0,1.0,0.16923076923076924,0.43333333333333335,0.11987671171620995,0.0,9
0.8161111111111112,-0.10444444444444445,0.8161111111111112,0.0,1.0,0.15803814713896458,0.4077777777777778,0.09253663556064669,0.0,10
0.7960000000000002,-0.06633333333333333,0.7960000000000002,0.0,1.0,0.17647058823529413,0.4533333333333333,0.12234088226294709,0.0,11
0.8288888888888889,0.1511111111111111,0.8288888888888889,0.0038022813688212928,0.9961977186311787,0.06702412868632708,0.41444444444444445,0.07125274002921181,0.0,12
0.8375555555555555,0.15233333333333335,0.8375555555555555,0.010638297872340425,0.9893617021276596,0.06133333333333333,0.4166666666666667,0.03596343031358157,0.0,13
0.818111111111111,-0.10277777777777777,0.818111111111111,0.0,1.0,0.14168937329700274,0.4077777777777778,0.08607567030424856,0.0,14
0.7950000000000002,-0.11511111111111111,0.7950000000000002,0.0,1.0,0.2050561797752809,0.39555555555555555,0.139002235376326,0.0,15
0.8141111111111111,-0.0841111111111111,0.8141111111111111,0.0,1.0,0.15424164524421594,0.43222222222222223,0.122177297475301,0.0,16
0.7973333333333334,-0.09766666666666668,0.7973333333333334,0.0,1.0,0.18716577540106952,0.41555555555555557,0.11795963155622155,0.0,17
0.8384444444444443,0.16133333333333333,0.8384444444444443,0.018315018315018316,0.9816849816849816,0.06578947368421052,0.4222222222222222,0.059220868901027256,0.0,18
0.8078888888888889,-0.09255555555555557,0.8078888888888889,0.0,0.9963503649635036,0.17105263157894737,0.4222222222222222,0.1093914413936292,0.0,19
