epistemic_utility,smoothness_utility,aggregate_scalar_reward,unsupported_certainty_rate,calibrated_abstention_rate,selective_risk,coverage,ece,w_s,seed
0.8346666666666667,0.1997777777777778,0.7076888888888889,0.05019305019305019,0.9498069498069498,0.07021791767554479,0.4588888888888889,0.05873841255596501,0.2,4
0.8345555555555556,0.2532222222222222,0.718288888888889,0.022304832713754646,0.9776951672862454,0.15845824411134904,0.5188888888888888,0.14081558557203583,0.2,5
0.84,0.22777777777777777,0.7175555555555556,0.043478260869565216,0.9565217391304348,0.08333333333333333,0.48,0.05638388095315727,0.2,6
0.8337777777777778,0.20244444444444443,0.7075111111111111,0.022556390977443608,0.9774436090225563,0.1016548463356974,0.47,0.07991718218433017,0.2,7
0.8571111111111112,0.2508888888888889,0.7358666666666667,0.033962264150943396,0.9660377358490566,0.13071895424836602,0.51,0.12107810564246084,0.2,8
0.854888888888889,0.2602222222222222,0.7359555555555556,0.014705882352941176,0.9852941176470589,0.14345991561181434,0.5266666666666666,0.14285181972082725,0.2,9
0.8558888888888888,0.24100000000000002,0.7329111111111113,0.025362318840579712,0.9746376811594203,0.1391304347826087,0.5111111111111111,0.13657343218937196,0.2,10
0.8408888888888888,0.285,0.7297111111111111,0.03065134099616858,0.9693486590038314,0.15478615071283094,0.5455555555555556,0.1453313597492496,0.2,11
0.8312222222222221,0.2415555555555556,0.713288888888889,0.011406844106463879,0.9885931558935361,0.17025862068965517,0.5155555555555555,0.1656175695304758,0.2,12
0.8422222222222222,0.24733333333333335,0.7232444444444444,0.03546099290780142,0.9645390070921985,0.15991471215351813,0.5211111111111111,0.1481981516279377,0.2,13
0.8617777777777778,0.25922222222222224,0.7412666666666667,0.04597701149425287,0.9540229885057471,0.1257995735607676,0.5211111111111111,0.11836712191595278,0.2,14
0.8272222222222222,0.22677777777777777,0.7071333333333334,0.02464788732394366,0.9753521126760564,0.14831460674157304,0.49444444444444446,0.12940321601217383,0.2,15
0.8597777777777778,0.23,0.7338222222222223,0.026022304832713755,0.9739776951672863,0.08009153318077804,0.4855555555555556,0.06152163019225153,0.2,16
0.8335555555555556,0.23066666666666666,0.7129777777777778,0.025830258302583026,0.974169741697417,0.16993464052287582,0.51,0.15892945384241888,0.2,17
0.8463333333333334,0.2823333333333333,0.7335333333333334,0.05128205128205128,0.9487179487179487,0.14959016393442623,0.5422222222222223,0.14123094066958644,0.2,18
0.8380000000000001,0.23022222222222224,0.7164444444444444,0.021897810218978103,0.9781021897810219,0.16114790286975716,0.5033333333333333,0.15524630248350768,0.2,19
0.8331111111111111,0.2771111111111111,0.6663111111111111,0.05058365758754864,0.9494163424124513,0.158004158004158,0.5344444444444445,0.15000663483775464,0.3,0
0.8211111111111111,0.25655555555555554,0.6517444444444443,0.07191780821917808,0.928082191780822,0.17834394904458598,0.5233333333333333,0.1603810075162979,0.3,1
0.8459999999999999,0.2932222222222222,0.6801666666666666,0.04395604395604396,0.9560439560439561,0.1437371663244353,0.5411111111111111,0.1320851779924487,0.3,2
0.8352222222222223,0.29066666666666663,0.6718555555555557,0.04182509505703422,0.9581749049429658,0.15020576131687244,0.54,0.14127783912703315,0.3,3
0.8165555555555557,0.25755555555555554,0.6488555555555556,0.05791505791505792,0.9420849420849421,0.18354430379746836,0.5266666666666666,0.18230970066175506,0.3,4
